worker_id,task_id,task_response_id,Tweet,Tweet Text,Hate speech?,Non Toxic Text That Contains Reclaimed Hate Speech / Is About Toxic Topic
G2TRYVTMMVWW,3bef9172-4893-4522-8942-ce3030d997dd,4a013a8a-7158-425a-befd-6806176d49a6,https://twitter.com/againstoddsss/status/1191833707507793922?s=21&t=0_q-FSDHowPxfxHkAolmoA,Niggas out fucking trannys like they Bitch don't have a butthole,Yes,No
4TR6J693M9XK,852576e6-7b15-4905-900e-e5b1e7ad7184,0f5de826-fcd5-413b-906e-9f084befae4f,https://twitter.com/yudeckiel/status/1566898705046929414,Chink shut the fuck up. Fight me.,Yes,No
4TR6J693M9XK,50ed28b3-851e-4886-adc3-6adc9341d557,1ab805dd-817d-4c82-911a-77435678cf6e,https://twitter.com/chloeeeh3/status/1566602248377057281,booo beaners🍅🍅,Yes,No
32MTNCTCCVR6,92a23924-0e3c-47f2-b3a0-6e09188bc723,50da1f3d-ed62-4f28-a380-ff3c2ea8a615,https://twitter.com/caitl00l/status/1564731924995874817?s=21&t=0_q-FSDHowPxfxHkAolmoA,this shit why i hate niggers,Yes,No
G2TRYVTMMVWW,147ccc47-1829-48b3-a5f5-02e807b0ade8,9c7373de-26f5-40d3-9b68-d34c79b3c75b,https://twitter.com/CFCGxdd/status/1566635634651021314,Ngl it looks good on SOME beaners,Yes,No
7TQPVNV4CT2C,8bc0c0f0-6687-4efd-9989-211eb9f8c72b,9e6e6ad0-0afd-424c-b280-6cf9821db7f0,https://twitter.com/antthlogy/status/1564326889237483520?s=21&t=0_q-FSDHowPxfxHkAolmoA,I hate them niggers,Yes,No
D69JPMAFP9GP,e400589d-cd91-414d-b738-03ab84280919,edc15c1d-78fb-4d99-9a56-96ca18e82883,https://twitter.com/xakvxwsb/status/1507458777137647621?s=21&t=0_q-FSDHowPxfxHkAolmoA,Eric lost his focus and ended up fucking multiple trannys,Yes,No
32MTNCTCCVR6,2d5049f5-cb3b-4217-aea2-9edcdeb5981d,bb563000-d61e-4080-a2a7-b7039bfd1172,https://twitter.com/oroi_isa/status/1566632406194434050,stuck in a car w beaners,Yes,No
4TR6J693M9XK,0182d4e0-6fa9-4dd0-841a-18fe9bacf70f,5af9be1a-94f0-46b2-9bb2-3f8b22d959cc,https://twitter.com/imd_frank/status/1566608918595387393,These two beaners beating the fuck out of each other 🥊,Yes,No
4TR6J693M9XK,665ffe3e-9480-48e9-a576-c51a71f410b0,318e317b-e7c4-45c8-8cf4-7cdc9ebc6ecb,https://twitter.com/chahmahkoh/status/1566792225631227904,i hate beaners! they on tiktok saying puerto ricans and dominicans be speaking in tongues 😭,Yes,No
7TQPVNV4CT2C,2cf72820-e43b-42e0-a75c-26815a59eb26,b0ab762c-009b-49fb-b31c-19cce840f6db,https://twitter.com/ed55135818/status/1566885890575589376,Dumb beaners.,Yes,No
4TR6J693M9XK,b1aa03a5-a9aa-448f-b101-2ad113eede0f,908ab1dd-906b-49d0-ae06-96257c7b32a6,https://twitter.com/MonoDude7/status/1565310495590170626,I admit the bussing of wetbacks to sanctuary cities is smarter than my idea of alligators in the Rio.,Yes,No
32MTNCTCCVR6,6177a3e3-bd21-4ffb-a044-e3aed20a9e08,f479ce60-8b33-4924-b83e-3375bf081231,https://twitter.com/QwandaSoPrettyy/status/1566890692873429002,Chink blocked me 😂 great dizzy dora ass bitch,Yes,No
D69JPMAFP9GP,952a4c52-e89d-4a34-a50b-9bd741c18ff1,32bbd38b-ab95-4bac-851c-8445f41b7363,https://twitter.com/kingjamesiam/status/1565476953016131590,"I agree with 
@GovAbbott
sending buses of wetbacks to sanctuary cities but fuck, you don't have to send them HERE. WTF",Yes,No
4TR6J693M9XK,f2c97ca2-f2b3-4daf-93f7-58e3f2ac3c27,bf575674-62ee-409b-b131-2129d13f51d4,https://twitter.com/leeglizzyy/status/1215081183593234433?s=21&t=0_q-FSDHowPxfxHkAolmoA,bro who’s fucking trannys? i missed everything i’m cheesed 🤣🤣🤣,Yes,No
7TQPVNV4CT2C,e53223fc-3640-4caa-8ed3-062a5e780d56,2a390dc8-851c-493c-94ae-a57e89c668a8,https://twitter.com/GNFCATIFICATION/status/1566671866500096000,if u crop me u HATEE beaners. like u want them to burn in hell and u call them wall hoppers in public,Yes,No
4TR6J693M9XK,1b3f06ec-ac18-48da-8452-b8e6192417b0,9771a7e3-7f95-4d70-9929-a80ffe7da7d6,https://twitter.com/lilbittywilly/status/1566602011444883456,we dont like beaners,Yes,No
32MTNCTCCVR6,ad082344-3404-43da-9835-fae45b073090,8e65f8aa-40b5-483b-bcc4-8506057fc8bf,https://twitter.com/sdepo2013/status/1566375010696105991,Hey with the flood of wetbacks coming in how many did you put up in your house since they have no where to go,Yes,No
4TR6J693M9XK,683b4205-907d-44bc-be4d-50c82a2a8aeb,fad4bf42-17a5-4cf7-b3ba-0f4d0df5d5b0,https://twitter.com/LPetloon54/status/1566075138071732226,"back when she was good looking-
I could get $300 a head for hauling wetbacks to Chicago-
I never took the load-
but had it offered many times-
trucking used to be an adventure-",Yes,No
7TQPVNV4CT2C,c2876c39-d4e2-4613-86a0-bfac37197685,00c9b6cb-9063-47c1-85e9-e139646e6d6e,https://twitter.com/WillTho01288539/status/1565354884672770048,Hey stupid jungle bunny press secretary: they are (illegals) are called wetbacks because they walk across the Rio Grande river to enter the USA. Advice: go to public school. Starting with pre k.,Yes,No
4TR6J693M9XK,a3d419af-9ec1-4d59-9cca-b809e865111e,9af70951-1bf1-4df4-a973-8016ee0da0d0,https://twitter.com/Bacanal9_back/status/1565986837390393345,"Mexican speaking is useless, it's a spanglish mesh spoken by wetbacks, burglars and all kind of scum",Yes,No
D69JPMAFP9GP,d709fa6c-c996-48d3-af06-a720b8707ba6,f28e4291-f4ff-4e45-bb6f-6dd56ee59cda,https://twitter.com/Mongrelbite/status/1566459752749694976,Blame wetbacks for The Tories (and Brexit) screwing our economy. Waste of space.,Yes,No
4TR6J693M9XK,d0524c24-b0f0-4b59-8894-4fd1a98cb527,d329f706-9425-46b9-b0b1-dc33843b7cab,https://twitter.com/michaelh_asf/status/1566887444313776131,i shoot niggers for fun,Yes,No
32MTNCTCCVR6,b1fe6fa6-a46e-46e6-8ae4-0d68c003a76f,8582ad34-2008-4f16-b47d-da24d8fb288e,https://twitter.com/victorpopit/status/1565297688958357504?s=21&t=0_q-FSDHowPxfxHkAolmoA,I hate LGBTQ and niggers,Yes,No
7TQPVNV4CT2C,fac360d8-2bf2-4f58-a808-9faeb27dde80,4f0d063c-ac94-49fd-8689-cbb5d3455a28,https://twitter.com/JohnSmi12021466/status/1566621854894329856,"When republicans take over the Whitehouse, it's gon be sad sad for illegal alien wetbacks, it's gon hit totally different than what we see today with the Dems in office...",Yes,No
4TR6J693M9XK,093a419b-5286-4b26-b6d0-2bece04d8ec1,f1c84d55-e102-4f51-9aca-8df430dc259d,https://twitter.com/RaidenEdgy/status/1566890324357775360,Hello nigger,Yes,No
G2TRYVTMMVWW,f7720f8e-bb92-4482-bd7a-5b5ee9b839af,9fa43e43-b1bd-4b47-b6a0-5b5680b7c773,https://twitter.com/quipdawg/status/1565540521103212544,"Ga damn wetbacks! Coast Guard Nabs Three Boats Off Texas Coast With Around 440 pounds of Shark, 2,425 Pounds of Red Snapper #NewsBreak",Yes,No
32MTNCTCCVR6,ffaacd27-e79b-4b03-8722-3bf1a819ccfd,5a7351a8-c92c-4051-9a0d-8c4d8bbb8d27,https://twitter.com/iamdinsane1/status/1566892512631201792,"Niggardly behaviour!
Such open are us Indians to the monkey race.... And these monkey jew pets mistake it for kindness.
NIGGER!",Yes,No
4TR6J693M9XK,67fd37fe-4ee1-4639-835a-235ba3c1b38d,aef82dad-3407-47fc-b9ef-45789fd3a6d8,https://twitter.com/rileywiebold/status/1564744288621174792?s=21&t=0_q-FSDHowPxfxHkAolmoA,I hate niggers and jews,Yes,No
7TQPVNV4CT2C,379787cd-0fdb-4666-bf43-ce17dedf61ca,8a0ce012-134e-4671-b96e-d167adae707c,https://twitter.com/tog_tgeorge/status/1565553755994701829,The volume of illegals is so high the Texas Game Wardens are being pulled off their jobs in West Texas and sent to the border to process wetbacks. Figure that out! Employees of TPW working for US Border Patrol DHS??,Yes,No
4TR6J693M9XK,fab69506-3fb8-46ec-86ca-e65da7921eb6,68b6a69c-ebe0-4d63-bcef-86285dabff23,https://twitter.com/davidha50597639/status/1564365818602864641?s=21&t=0_q-FSDHowPxfxHkAolmoA,All blacks are niggers! Latinos are spics! I also hate chinks! Faggots need to die!!! Screw nigger faggots!,Yes,No
D69JPMAFP9GP,eb973baa-cf03-43b3-9992-1da697a0d139,2428a729-3903-4256-8811-9bc0fa6e0961,https://twitter.com/godlydeathyytt/status/1564777073142636545?s=21&t=0_q-FSDHowPxfxHkAolmoA,"Tbh I hate niggers, they so black and dark. All they do is go and do drugs and say “nigga” after every sentence. Atleast I’m not a burnt nugget",Yes,No
G2TRYVTMMVWW,915bf8f8-9906-4538-8de4-fd8bc7060036,600cf2a5-7e00-491c-8f89-5b6ce6deb119,https://twitter.com/himagai20660481/status/1564716515714568192?s=21&t=0_q-FSDHowPxfxHkAolmoA,The only thing I hate more than niggers is fat people!! 🖕🖕 go fuck your mother!,Yes,No
7TQPVNV4CT2C,2516c120-d63f-4961-b1f0-fb788f04c7bb,7103396d-dd09-45fa-8330-94b17d80f485,https://twitter.com/synthcowboy/status/316977074525052929?s=21&t=0_q-FSDHowPxfxHkAolmoA,@deAndrade21 @connormagary Anderson shut the fuck up I hate you you're a fucking beaner and everyone fucking hates you fuck yourself,Yes,No
4TR6J693M9XK,8d3492b0-f7f4-4977-9008-4ae2343d9eca,a82e2f96-ce59-497e-8382-d6007bcf199a,https://twitter.com/drgodzilla77/status/1565761295055368192,"While you're at it, why are so many Americans vacationing in Mexico, the land of wetbacks and rapists?",Yes,No
7TQPVNV4CT2C,8ede01e6-3853-45ff-96ea-d16b5177fd1d,4345418b-8536-4500-80b9-11f7827592d8,https://twitter.com/_kfurrr/status/396642181676429312?s=21&t=0_q-FSDHowPxfxHkAolmoA,@JUANNNN90 you're a fucking beaner. Watch out tonight cuz paybacks gonna be a bitch,Yes,No
4TR6J693M9XK,cd0e6469-3a59-41b5-b96b-7a2aaf90e9c4,4c203e0c-3a6e-4777-b2e9-852e76804f86,https://twitter.com/wwings32/status/1565862172340764673?s=21&t=0_q-FSDHowPxfxHkAolmoA,I hate trans fuck niggers,Yes,No
7TQPVNV4CT2C,3829d335-5dcf-43e0-95c9-e32c214fb297,c67a5742-84a3-4568-89c3-5e505e53cc41,https://twitter.com/William31280492/status/1566096579060289536,"Come on man....these are new Democrats... They have been doing this scam since the mid 1960's, Lloyd Dogget set it up to cover the Dems for the massive movement of whites to the suburbs and low black birth rates... Wetbacks were the new Dem base...",Yes,No
D69JPMAFP9GP,65e2cd93-741f-438b-8dcf-93d3fda615b0,dd36a82b-338c-40dd-9013-8398e8738655,https://twitter.com/longbeachgriffy/status/1565864198776791040?s=21&t=0_q-FSDHowPxfxHkAolmoA,"If I was raised to hate , I would be mad at this jigaboo too, singing the white mans anthem better than the white man…this nigger outta be out his mind.",Yes,No
4TR6J693M9XK,4312927b-5244-47ef-9c38-08704965e794,d46489e2-73cd-4827-9b43-4275d0fb744e,https://twitter.com/spirit_love56/status/1565349487119282177?s=21&t=0_q-FSDHowPxfxHkAolmoA,"brah those fucking capcucks wont stop raping my mom. Everytime I see her that faggot psycho mark is raping her. 

We can't do anything to protect. I fucking hate this world. Fuck niggers, fuck jews, fuck mexis, fuck all people.

Unconditional Hatred.",Yes,No
7GPE469D37XA,02d98831-e9c8-44bb-8582-211b742c5c6d,705dccd0-4b47-4832-be45-367d9e66528d,https://twitter.com/FerralRec/status/1566765781794394112,"Ooooooh, I see now! Everything is so clear to me now. So it's okay for me to say then that abortion should be illegal cuz immigrants (the wetbacks and others) support sissy gay rights and want trannys to rule the world? I love neoliberalism",Yes,No
G2TRYVTMMVWW,05d91baf-8b1e-4940-96b5-a9ff91d6072c,9a8681cf-74f2-4408-a282-1b07178706c5,https://twitter.com/p1colas/status/478731001850765313?s=21&t=0_q-FSDHowPxfxHkAolmoA,"@Cat_Halll you're a fucking beaner, go cross the border again",Yes,No
4TR6J693M9XK,990dcf0d-0e5f-4966-99d7-15e3a16b8d64,8a2d1b17-98e9-4e0f-b74b-46a8eac2a638,https://twitter.com/gcjohnsonchev/status/1289820001285713921?s=21&t=0_q-FSDHowPxfxHkAolmoA,You’re a fucking beaner you doppelgänger piece of shit cockroach mother fucker. The fact that you haven’t come out to face me proves you are a fucking cockroach mother fucker spic. You’ll never be white. You only win because you have 100s of scumbags working against one Anon.,Yes,No
32MTNCTCCVR6,f431aa7d-532a-48eb-b772-37bb260a3fc5,a68ac548-0dfe-4978-a4f5-988ec33e3160,https://twitter.com/asvpxlonely/status/55946949895008256?s=21&t=0_q-FSDHowPxfxHkAolmoA,"You should just burn in hell you racist bitch. In case you don't know, you're a fucking chink. Don't smile, or your eyes will vanish.",Yes,No
4TR6J693M9XK,7ea62d85-13c0-4dbd-8750-d7c3038e614c,f7b13c09-94b2-4497-a344-5e15834f5b41,https://twitter.com/dnlgalvez/status/524435403206848512?s=21&t=0_q-FSDHowPxfxHkAolmoA,@LuisLoc187 Okay Luis stop trying to talk in an intelligent way you're a fucking beaner anyways,Yes,No
7TQPVNV4CT2C,6be45da5-c29b-407c-b685-11171053ba43,36fd444a-f206-447c-b4cc-fda9d75720fd,https://twitter.com/sportsfan9987/status/520417076381757441?s=21&t=0_q-FSDHowPxfxHkAolmoA,@Fifa2CallOfDuty @BasedGodSonJR you're a fucking beaner mow my lawn nigga unless you wanna get yo ass whipped first,Yes,No
G2TRYVTMMVWW,20286c4a-ae2b-4a88-9964-fc5baaf85359,b53100b9-02c1-40ac-8d55-7410807f28c8,https://twitter.com/ramosricky50/status/1226069837593493504?s=21&t=0_q-FSDHowPxfxHkAolmoA,Let me find out you’re a fucking beaner dude,Yes,No
4TR6J693M9XK,c315225b-87a8-4287-a4c6-d337a1d51ff2,be670c62-306e-4f3d-89ea-1f147ea95b93,https://twitter.com/uncooluncle/status/104112268911984640?s=21&t=0_q-FSDHowPxfxHkAolmoA,"You're a fucking chink @MrKennethTong , you all look alike so the whole ugly/beautiful thing doesn't apply",Yes,No
D69JPMAFP9GP,99ae66da-3c68-402b-a435-b242e8eec423,c3c18b48-fb62-413e-a0c4-f6662687dcf0,https://twitter.com/theonlynk/status/567883242625462272?s=21&t=0_q-FSDHowPxfxHkAolmoA,@BlueCaptainMC No because you're a fucking beaner,Yes,No
32MTNCTCCVR6,9d6d0a86-f393-4138-bebf-a87d94a7a80c,225eb0f2-865b-4552-a3d1-a8d462cb5ad5,https://twitter.com/jacquelinewong5/status/30497797346172928?s=21&t=0_q-FSDHowPxfxHkAolmoA,You're a fucking chink bitch fuck you,Yes,No
4TR6J693M9XK,5cbf5926-5a72-48d0-a64f-70ecd5d81921,ceb59f12-0190-4576-b1b0-05146b47becf,https://twitter.com/lulupapanastas1/status/1566735924532330497?s=21&t=0_q-FSDHowPxfxHkAolmoA,I HATE NIGGERS,Yes,No
G2TRYVTMMVWW,a6feae52-5e8b-4285-8be7-500a8a6a98e5,bc9c04b7-df0e-46f2-ac99-534ec83430a7,https://twitter.com/wheredafoesat/status/551865237272797185?s=21&t=0_q-FSDHowPxfxHkAolmoA,@RicexGum so? and you're a fucking chink who gets e-girls on his stream for viewers,Yes,No
7TQPVNV4CT2C,5951c75f-cd4a-4d85-86b2-d7dbfb09d7a1,5dff6b07-3dd4-4026-ab42-d08a33d837df,https://twitter.com/_midgetgod_/status/415750094005104641?s=21&t=0_q-FSDHowPxfxHkAolmoA,@AnthonyTran407 bitch you're a fucking chink and it never looks like you blink. I fucked your bitch in the clit while I grabbed her tit,Yes,No
G2TRYVTMMVWW,b83519c1-7501-4fac-a9f3-42519e364e09,9fa32c1f-8f5f-42fa-97cc-b1868f0b1c9c,https://twitter.com/moihimself/status/1486486465290772485?s=21&t=0_q-FSDHowPxfxHkAolmoA,Mfs be talking bout how they’re “greek” like you’re a fucking beaner dude. Nopal in the face and everything. Trynna fit in 😭😭,Yes,No
32MTNCTCCVR6,5cd9e320-b7ce-48af-b1ee-26afb94c915c,bf0b9277-6992-4a2a-becd-2d94a0572154,https://twitter.com/sly67346682/status/1566740291423309829?s=21&t=0_q-FSDHowPxfxHkAolmoA,Aren’t you one A wetback from the north,Yes,No
7TQPVNV4CT2C,bd9869f4-edcc-40fd-a01f-2aafd0708d75,687f2219-9c38-4510-a69d-4c0a17732506,https://twitter.com/artimia5/status/1566395215488978946?s=21&t=0_q-FSDHowPxfxHkAolmoA,Istg I hate niggers and faggots they deserve to go to hell,Yes,No
4TR6J693M9XK,246fb893-9a61-4a0f-8d07-f6473e4cbc1b,26ed4ab0-3685-401b-b9a6-91890088c092,https://twitter.com/przybylanick/status/466084526691983361?s=21&t=0_q-FSDHowPxfxHkAolmoA,@imestherchoi LMAO YEAH OKAY DOESN'T CHANGE THE FACT THAT YOU'RE A FUCKING CHINK LOLOLOLOOOOOOO,Yes,No
32MTNCTCCVR6,9ead3552-98e9-4743-9ce6-151228270e35,66dda054-6c78-4615-b6e4-27f0121daf4d,https://twitter.com/pizzagirlsimp/status/1566810167861284865?s=21&t=0_q-FSDHowPxfxHkAolmoA,Spic Wetback,Yes,No
G2TRYVTMMVWW,735ac617-8b8d-4f34-9a46-c09910bdfb76,8b7865ae-c658-476a-bfe0-6875cb682005,https://twitter.com/demiyoung94/status/209755121654046720?s=21&t=0_q-FSDHowPxfxHkAolmoA,"No offense, but you're a fucking chink honky dyke skank turdburglar nancy",Yes,No
4TR6J693M9XK,7f025f24-3a92-4f45-acc3-713f4ae59718,f3081bee-e050-493d-80d8-93b5dcfdefa3,https://twitter.com/144_dooblay/status/1566810318336139266?s=21&t=0_q-FSDHowPxfxHkAolmoA,You a whole carpet muncher stop commenting on heterosexual relationships,Yes,No
7TQPVNV4CT2C,1705127e-c071-475e-a1f2-5dc58f83bd28,143ae098-3550-42e3-a1be-7087319fb911,https://twitter.com/drainjester/status/1566865386120908801?s=21&t=0_q-FSDHowPxfxHkAolmoA,https://twitter.com/negra1estrella/status/1566453190089900033?s=21&t=0_q-FSDHowPxfxHkAolmoA,Yes,No
4TR6J693M9XK,96c52576-0a60-4ef4-b7df-937aa26277a5,d4547c5d-0538-4174-8dee-767d08592601,https://twitter.com/whatever_manny/status/257492542810095616?s=21&t=0_q-FSDHowPxfxHkAolmoA,"@whitestkidalive @itsdakotadawg IF I'M WHITE, YOU'RE A FUCKING CHINK. AND CHINKS HAVE LITTLE DICKS SO HA FUCKING HA @ U",Yes,No
D69JPMAFP9GP,55c643cc-78a5-46cf-8343-a7bce79f2eec,8a30c121-7842-4fe7-b3e2-0608bd4aacf5,https://twitter.com/rotgot11/status/1550174640944910345?s=21&t=hbDkBDd0LgO_cO7qEv2CRA,Understandable have a nice day cocksucka piece of shit hope u get cancer and aids and die fag bitch,Yes,No
7TQPVNV4CT2C,d0baed2a-27d2-4782-bca4-85060e6d49f4,5ca9cfda-f576-4d10-a706-022edd734acf,https://twitter.com/iamshockru/status/76420948651286528?s=21&t=hbDkBDd0LgO_cO7qEv2CRA,SHOOT ALL FAGGOTS,Yes,No
32MTNCTCCVR6,5ff686fd-5127-4769-a852-885543e2d6a2,e0f7bd72-3f20-4ac9-84d2-2be8dc696130,https://twitter.com/craig48998046/status/1404116253334130691?s=21&t=hbDkBDd0LgO_cO7qEv2CRA,nigger fucker,Yes,No
D69JPMAFP9GP,6d3ec301-86b0-42bf-ba15-f31f73458b12,bd4a85a3-1a48-4cc4-80d1-f3bf68186338,https://twitter.com/miguelo22091597/status/1298531124646354944?s=21&t=hbDkBDd0LgO_cO7qEv2CRA,Another fucking nigger!!!,Yes,No
4TR6J693M9XK,32b534cb-6f3a-41ec-a363-bd92080776c8,b7e55287-93b2-472f-87bb-7ad06f6835bc,https://twitter.com/seanmacsean1/status/1355292933528952834?s=21&t=hbDkBDd0LgO_cO7qEv2CRA,Uggghhh! I thought we ere rid of this disgusting wetback RINO!,Yes,No
4TR6J693M9XK,e52674a4-534a-4a2e-a65c-f3f93338cf67,cac381fb-4933-40ef-82ce-30a444ffbe21,https://twitter.com/nidaabidaa/status/285455711373254656?s=21&t=0_q-FSDHowPxfxHkAolmoA,@maggieradzko you're a fucking chink,Yes,No
D69JPMAFP9GP,e6160184-63f8-4ef9-9ed2-c5963addda35,0727fc87-52b7-46dd-ba9e-b9b1dd02f0e7,https://twitter.com/wales_martino/status/1564535112746041344?s=21&t=0_q-FSDHowPxfxHkAolmoA,Your Just Filled With Utter Hate Trump Nigger,Yes,No
7TQPVNV4CT2C,e5245c81-c238-4335-8888-1579a5e27f66,7b79a9be-2ac5-4edc-a613-54ae419d4732,https://twitter.com/mindyownbiznace/status/1552291264791396352?s=21&t=hbDkBDd0LgO_cO7qEv2CRA,Raped by an illegal mexican piece of shit.,Yes,No
4TR6J693M9XK,fae7266d-ed79-442f-bf4b-dc747e0b64a9,f90d2923-352f-48bd-bfd6-6b8cf8809ab5,https://twitter.com/demented_jokes/status/222689824421851138?s=21&t=0_q-FSDHowPxfxHkAolmoA,"""Sorry seems to be the hardest word."" especially if you're a fucking Chink.",Yes,No
4TR6J693M9XK,0596cb69-9994-489d-a9f4-81c111d418d3,ce9fa974-cd1a-4da6-b8b0-757cef30ed6f,https://twitter.com/marcochester3/status/1544507797852884996?s=21&t=hbDkBDd0LgO_cO7qEv2CRA,Fucking towelhead pieces of shit,Yes,No
7TQPVNV4CT2C,3d9e1234-e249-49ca-bf5c-9c3480249045,88a64408-fdef-49d4-976b-3b928f29b086,https://twitter.com/redneckpatriot1/status/1015259247653916673?s=21&t=hbDkBDd0LgO_cO7qEv2CRA,He is just another worthless beaner. 🙄🙄🤣🤣🤣🤣🤣🚔,Yes,No
4TR6J693M9XK,07d9dd54-0094-4612-9cd6-fe4fd9dbf04a,608779cf-e4d1-4c83-a129-548a40998081,https://twitter.com/uddagudda/status/1566875182228193286?s=21&t=0_q-FSDHowPxfxHkAolmoA,"SMH, damn carpet muncher ain’t nobody ask her dawg",Yes,No
7GPE469D37XA,284ce6ec-cb93-4a81-9eb2-520f00667854,8a7940dc-5475-4ec4-b4c3-699b024ec2de,https://twitter.com/rakkoliz/status/741644720212828160?s=21&t=hbDkBDd0LgO_cO7qEv2CRA,There's only one way to stop shootings. We have to kill all autistic people,Yes,No
4TR6J693M9XK,24fce377-0ac6-4ff4-a67d-2046fb035741,b8f986b9-2b28-49ab-a8a4-20b9f25be4e1,https://twitter.com/minitonkaa/status/607334473051435008?s=21&t=0_q-FSDHowPxfxHkAolmoA,You're a fucking chink Angelina 😂😍 twitter.com/angelina_xoxo2…,Yes,No
4TR6J693M9XK,d0c358b5-7d17-4cac-8f6f-08a4e885e3bc,d15c78f3-7c57-4bbe-964f-4ca7630e1134,https://twitter.com/selfish_shay/status/1463053044124463108?s=21&t=hbDkBDd0LgO_cO7qEv2CRA,I really need a nail tech!!! I’m sick of chinks 😒,Yes,No
7TQPVNV4CT2C,7b34da3c-be08-4d11-ac0e-98edd23c5316,65be6edd-4ac7-4894-8f7c-37826662601c,https://twitter.com/adhdkya/status/1566503980951212032?s=21&t=DGjfw2cApWrzm-qPxxCkbQ,on my fuckin life blood she looks like a fucking tranny. sb please tell her to stop using make up.,Yes,No
